Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=500
-107.500000	82.500000	28.73437
-106.500000	82.500000	30.63024
-105.500000	82.500000	32.50037
-104.500000	82.500000	33.33639
-103.500000	82.500000	32.80491
-102.500000	82.500000	32.78079
-101.500000	82.500000	33.18888
-100.500000	82.500000	33.49397
-99.500000	82.500000	33.32806
-98.500000	82.500000	33.22629
-97.500000	82.500000	26.11815
-93.500000	82.500000	27.23940
-52.500000	82.500000	16.68444
-12.500000	82.500000	27.28428
-11.500000	82.500000	26.21881
-10.500000	82.500000	26.74405
-9.500000	82.500000	28.52581
-8.500000	82.500000	33.62743
-7.500000	82.500000	34.88138
-6.500000	82.500000	36.12830
-5.500000	82.500000	35.42511
-4.500000	82.500000	33.48228
-3.500000	82.500000	31.94811
-2.500000	82.500000	30.92554
-1.500000	82.500000	30.87325
-0.500000	82.500000	30.87898
0.500000	83.500000	30.22171
1.500000	83.500000	30.43406
2.500000	83.500000	31.93027
3.500000	83.500000	31.19197
4.500000	83.500000	31.02421
5.500000	83.500000	32.37954
6.500000	83.500000	32.41264
7.500000	83.500000	32.13864
8.500000	83.500000	33.55109
9.500000	83.500000	36.02422
10.500000	83.500000	38.59077
11.500000	83.500000	39.33701
12.500000	83.500000	39.90414
13.500000	83.500000	40.20429
14.500000	83.500000	40.31406
15.500000	83.500000	40.27887
16.500000	83.500000	40.28940
17.500000	83.500000	40.25278
18.500000	83.500000	38.80839
19.500000	83.500000	39.74384
20.500000	83.500000	38.83026
21.500000	83.500000	39.28041
22.500000	83.500000	40.65321
23.500000	83.500000	41.18735
24.500000	83.500000	40.61535
25.500000	83.500000	40.65373
26.500000	83.500000	40.17547
27.500000	83.500000	41.15327
28.500000	83.500000	40.96858
29.500000	83.500000	40.93361
30.500000	83.500000	40.38747
31.500000	83.500000	41.91636
32.500000	83.500000	42.53967
33.500000	83.500000	42.33884
34.500000	83.500000	43.65758
35.500000	83.500000	43.58631
36.500000	83.500000	44.99807
37.500000	83.500000	42.16867
38.500000	83.500000	42.58411
39.500000	83.500000	40.57498
40.500000	83.500000	36.83317
41.500000	83.500000	35.85972
42.500000	83.500000	35.13385
43.500000	83.500000	41.11973
44.500000	83.500000	44.65314
45.500000	83.500000	43.75486
46.500000	83.500000	48.90749
47.500000	83.500000	48.91153
48.500000	83.500000	48.26293
49.500000	83.500000	51.24272
50.500000	83.500000	52.39879
51.500000	83.500000	47.10666
52.500000	83.500000	46.37643
53.500000	83.500000	47.11649
54.500000	83.500000	50.64794
55.500000	83.500000	51.39336
56.500000	83.500000	45.43188
57.500000	83.500000	44.69604
58.500000	83.500000	42.90837
59.500000	83.500000	37.56423
60.500000	83.500000	41.74603
61.500000	83.500000	41.04597
62.500000	83.500000	37.80819
63.500000	83.500000	44.15535
64.500000	83.500000	41.45021
65.500000	83.500000	31.64231
66.500000	83.500000	28.17023
67.500000	83.500000	19.87668
68.500000	83.500000	20.74347
69.500000	83.500000	24.49059
70.500000	83.500000	17.84496
71.500000	83.500000	18.66900
72.500000	83.500000	19.89011
73.500000	83.500000	17.70770
74.500000	83.500000	28.22066
75.500000	83.500000	31.75979
76.500000	83.500000	37.81792
77.500000	83.500000	35.48519
78.500000	83.500000	37.52792
79.500000	83.500000	36.65596
80.500000	83.500000	35.31359
81.500000	83.500000	33.26186
82.500000	83.500000	31.41753
83.500000	83.500000	30.22331
84.500000	83.500000	32.31630
85.500000	83.500000	31.39824
86.500000	83.500000	34.33948
87.500000	83.500000	36.32921
88.500000	83.500000	36.79865
89.500000	83.500000	37.07785
90.500000	83.500000	37.49148
91.500000	83.500000	34.59442
92.500000	83.500000	33.36795
93.500000	83.500000	35.49862
94.500000	83.500000	36.56052
95.500000	83.500000	36.98448
96.500000	83.500000	36.07165
97.500000	83.500000	37.26492
98.500000	83.500000	37.96062
99.500000	83.500000	38.01479
100.500000	83.500000	38.23580
101.500000	83.500000	39.00468
102.500000	83.500000	39.70176
103.500000	83.500000	40.66050
104.500000	83.500000	40.31598
105.500000	83.500000	40.25829
106.500000	83.500000	41.10652
107.500000	83.500000	41.54194
108.500000	83.500000	41.64988
109.500000	83.500000	42.55242
110.500000	83.500000	43.11452
111.500000	83.500000	43.71131
112.500000	83.500000	43.32817
113.500000	83.500000	43.73840
114.500000	83.500000	43.88415
115.500000	83.500000	44.56081
116.500000	83.500000	44.20690
117.500000	83.500000	44.96012
118.500000	83.500000	45.13101
119.500000	83.500000	45.56691
120.500000	83.500000	45.55612
121.500000	83.500000	45.77015
122.500000	83.500000	45.64806
123.500000	83.500000	45.48151
124.500000	83.500000	45.13760
125.500000	83.500000	42.23976
126.500000	83.500000	43.15544
127.500000	83.500000	42.08341
128.500000	83.500000	39.12065
129.500000	83.500000	38.15353
130.500000	83.500000	36.87361
131.500000	83.500000	37.48047
132.500000	83.500000	34.90434
133.500000	83.500000	33.49034
134.500000	83.500000	32.48324
135.500000	83.500000	31.05419
136.500000	83.500000	30.16327
137.500000	83.500000	29.17222
138.500000	83.500000	28.45501
139.500000	83.500000	28.11347
140.500000	83.500000	28.00282
141.500000	83.500000	28.15250
142.500000	83.500000	28.29403
143.500000	83.500000	28.03206
144.500000	83.500000	27.60884
145.500000	83.500000	27.92292
146.500000	83.500000	29.17643
147.500000	83.500000	29.57079
148.500000	83.500000	27.25283
149.500000	83.500000	27.64137
150.500000	83.500000	29.66772
151.500000	83.500000	28.96530
152.500000	83.500000	28.71258
153.500000	83.500000	29.74056
154.500000	83.500000	29.30511
155.500000	83.500000	29.86409
156.500000	83.500000	30.67761
157.500000	83.500000	30.97779
158.500000	83.500000	31.12802
159.500000	83.500000	33.14619
160.500000	83.500000	32.38064
161.500000	83.500000	30.49697
162.500000	83.500000	31.56271
163.500000	83.500000	30.72836
164.500000	83.500000	30.91056
165.500000	83.500000	30.87621
166.500000	83.500000	30.29978
167.500000	83.500000	30.49039
168.500000	83.500000	31.37207
169.500000	83.500000	31.95835
170.500000	83.500000	32.38211
171.500000	83.500000	33.14038
172.500000	83.500000	32.98581
173.500000	83.500000	31.80399
-185.500000	83.500000	32.42205
-184.500000	83.500000	32.25944
-183.500000	83.500000	32.42101
-182.500000	83.500000	32.63195
-181.500000	83.500000	32.87315
-180.500000	83.500000	33.18178
-179.500000	83.500000	33.54349
-178.500000	83.500000	34.13619
-177.500000	83.500000	34.15319
-176.500000	83.500000	33.76916
-175.500000	83.500000	34.22785
-174.500000	83.500000	34.14295
-173.500000	83.500000	33.91521
-172.500000	83.500000	33.59626
-171.500000	83.500000	34.67636
-170.500000	83.500000	33.59590
-169.500000	83.500000	33.47791
-168.500000	83.500000	33.25254
-167.500000	83.500000	32.71822
-166.500000	83.500000	32.69147
-165.500000	83.500000	32.39593
-164.500000	83.500000	32.03101
-163.500000	83.500000	32.42443
-162.500000	83.500000	32.24180
-161.500000	83.500000	31.66929
-160.500000	83.500000	31.73048
-159.500000	83.500000	31.85466
-158.500000	83.500000	32.08076
-157.500000	83.500000	31.72717
-156.500000	83.500000	31.47216
-155.500000	83.500000	31.17928
-154.500000	83.500000	31.06239
-153.500000	83.500000	30.57343
-152.500000	83.500000	30.55304
-151.500000	83.500000	30.31373
-150.500000	83.500000	30.03295
-149.500000	83.500000	29.92617
-148.500000	83.500000	29.51703
-147.500000	83.500000	29.52982
-146.500000	83.500000	29.17197
-145.500000	83.500000	28.82835
-144.500000	83.500000	28.47739
-143.500000	83.500000	28.60012
-142.500000	83.500000	28.73155
-141.500000	83.500000	28.66493
-140.500000	83.500000	28.83447
-139.500000	83.500000	28.30885
-138.500000	83.500000	28.72653
-137.500000	83.500000	28.33045
-136.500000	83.500000	28.47670
-135.500000	83.500000	28.52690
-134.500000	83.500000	28.81112
-133.500000	83.500000	28.46274
-132.500000	83.500000	28.77511
-131.500000	83.500000	28.65862
-130.500000	83.500000	28.71082
-129.500000	83.500000	28.48273
-128.500000	83.500000	28.38631
-127.500000	83.500000	28.21330
-126.500000	83.500000	28.11958
-125.500000	83.500000	27.99801
-124.500000	83.500000	27.93526
-123.500000	83.500000	27.57900
-122.500000	83.500000	27.53876
-121.500000	83.500000	27.18125
-120.500000	83.500000	27.07510
-119.500000	83.500000	26.74086
-118.500000	83.500000	26.15186
-117.500000	83.500000	25.82852
-116.500000	83.500000	25.34139
-115.500000	83.500000	25.10607
-114.500000	83.500000	24.94263
-113.500000	83.500000	25.03497
-112.500000	83.500000	25.19964
-111.500000	83.500000	25.56579
-110.500000	83.500000	25.82333
-109.500000	83.500000	26.48841
-108.500000	83.500000	27.58235
-107.500000	83.500000	28.57640
-106.500000	83.500000	29.57246
-105.500000	83.500000	30.41374
-104.500000	83.500000	30.46735
-103.500000	83.500000	30.43824
-102.500000	83.500000	30.61356
-101.500000	83.500000	30.90503
-100.500000	83.500000	30.89125
-99.500000	83.500000	30.19318
-98.500000	83.500000	29.57469
-97.500000	83.500000	25.81431
-96.500000	83.500000	21.73210
-95.500000	83.500000	23.16589
-94.500000	83.500000	23.55838
-93.500000	83.500000	24.95622
-92.500000	83.500000	22.84173
-91.500000	83.500000	22.41262
-90.500000	83.500000	22.72410
-89.500000	83.500000	22.16788
-88.500000	83.500000	24.79853
-87.500000	83.500000	20.67563
-86.500000	83.500000	21.76292
-85.500000	83.500000	21.90843
-84.500000	83.500000	21.83710
-83.500000	83.500000	22.62312
-82.500000	83.500000	19.84127
-81.500000	83.500000	19.86887
-80.500000	83.500000	20.61791
-79.500000	83.500000	21.28061
-75.500000	83.500000	18.52696
-62.500000	83.500000	18.02340
-61.500000	83.500000	18.58161
-59.500000	83.500000	11.74858
-57.500000	83.500000	19.44183
-22.500000	83.500000	27.84784
-21.500000	83.500000	28.02710
-20.500000	83.500000	25.10110
-19.500000	83.500000	24.22319
-18.500000	83.500000	26.95528
-17.500000	83.500000	23.89035
-16.500000	83.500000	24.86940
-15.500000	83.500000	27.42307
-14.500000	83.500000	26.02472
-13.500000	83.500000	25.72780
-12.500000	83.500000	26.76180
-11.500000	83.500000	26.31195
-10.500000	83.500000	27.26135
-9.500000	83.500000	28.07709
-8.500000	83.500000	29.64185
-7.500000	83.500000	30.62517
-6.500000	83.500000	31.37046
-5.500000	83.500000	30.30791
-4.500000	83.500000	29.25429
-3.500000	83.500000	28.77710
-2.500000	83.500000	29.31032
-1.500000	83.500000	30.03468
-0.500000	83.500000	30.15774
0.500000	84.500000	30.49316
1.500000	84.500000	30.47451
2.500000	84.500000	31.32795
3.500000	84.500000	30.80141
4.500000	84.500000	31.80259
5.500000	84.500000	31.31178
6.500000	84.500000	33.00527
7.500000	84.500000	31.72140
8.500000	84.500000	33.23369
9.500000	84.500000	34.09246
10.500000	84.500000	35.28223
11.500000	84.500000	37.03065
12.500000	84.500000	37.17204
13.500000	84.500000	37.54476
14.500000	84.500000	37.91151
15.500000	84.500000	37.76756
16.500000	84.500000	38.20466
17.500000	84.500000	37.87639
18.500000	84.500000	38.33988
19.500000	84.500000	38.39173
20.500000	84.500000	37.36886
21.500000	84.500000	38.70878
22.500000	84.500000	37.92635
23.500000	84.500000	38.49370
24.500000	84.500000	39.13160
25.500000	84.500000	39.30520
26.500000	84.500000	39.05613
27.500000	84.500000	39.26593
28.500000	84.500000	40.02995
29.500000	84.500000	39.45958
30.500000	84.500000	40.06933
31.500000	84.500000	40.52053
32.500000	84.500000	41.45831
33.500000	84.500000	41.89553
34.500000	84.500000	41.26935
35.500000	84.500000	42.35562
36.500000	84.500000	42.36528
37.500000	84.500000	41.70292
38.500000	84.500000	39.50743
39.500000	84.500000	40.62973
40.500000	84.500000	39.48842
41.500000	84.500000	39.63002
42.500000	84.500000	41.66650
43.500000	84.500000	42.60762
44.500000	84.500000	43.81290
45.500000	84.500000	47.33811
46.500000	84.500000	47.32650
47.500000	84.500000	47.51841
48.500000	84.500000	48.19424
49.500000	84.500000	45.00115
50.500000	84.500000	49.25988
51.500000	84.500000	43.18989
52.500000	84.500000	41.69552
53.500000	84.500000	41.43653
54.500000	84.500000	45.02056
55.500000	84.500000	44.28083
56.500000	84.500000	43.60498
57.500000	84.500000	42.54669
58.500000	84.500000	41.58838
59.500000	84.500000	40.82234
60.500000	84.500000	40.32418
61.500000	84.500000	39.51290
62.500000	84.500000	40.14197
63.500000	84.500000	40.08252
64.500000	84.500000	38.86493
65.500000	84.500000	36.41360
66.500000	84.500000	30.65959
67.500000	84.500000	26.59017
68.500000	84.500000	27.74254
69.500000	84.500000	25.99999
70.500000	84.500000	19.27252
71.500000	84.500000	21.16618
72.500000	84.500000	23.25452
73.500000	84.500000	25.98979
74.500000	84.500000	26.77288
75.500000	84.500000	32.73820
76.500000	84.500000	35.80413
77.500000	84.500000	36.26299
78.500000	84.500000	34.37829
79.500000	84.500000	35.26998
80.500000	84.500000	34.82178
81.500000	84.500000	33.27911
82.500000	84.500000	32.77592
83.500000	84.500000	32.31013
84.500000	84.500000	32.12446
85.500000	84.500000	32.28395
86.500000	84.500000	32.55899
87.500000	84.500000	36.68107
88.500000	84.500000	37.24777
89.500000	84.500000	35.64114
90.500000	84.500000	35.10270
91.500000	84.500000	38.37614
92.500000	84.500000	35.59154
93.500000	84.500000	36.29103
94.500000	84.500000	38.37854
95.500000	84.500000	39.48779
96.500000	84.500000	39.50824
97.500000	84.500000	37.10311
98.500000	84.500000	37.34265
99.500000	84.500000	38.48698
100.500000	84.500000	39.41686
101.500000	84.500000	40.33406
102.500000	84.500000	40.26840
103.500000	84.500000	39.50503
104.500000	84.500000	39.59684
105.500000	84.500000	39.49185
106.500000	84.500000	40.07915
107.500000	84.500000	40.29205
108.500000	84.500000	40.51569
109.500000	84.500000	40.69325
110.500000	84.500000	40.89307
111.500000	84.500000	41.32017
112.500000	84.500000	41.65665
113.500000	84.500000	41.76881
114.500000	84.500000	41.51696
115.500000	84.500000	41.60684
116.500000	84.500000	41.68975
117.500000	84.500000	41.76464
118.500000	84.500000	41.90647
119.500000	84.500000	41.99499
120.500000	84.500000	42.02387
121.500000	84.500000	41.83859
122.500000	84.500000	41.56532
123.500000	84.500000	41.21640
124.500000	84.500000	40.83225
125.500000	84.500000	40.56817
126.500000	84.500000	39.75380
127.500000	84.500000	38.99273
128.500000	84.500000	38.15478
129.500000	84.500000	37.27347
130.500000	84.500000	35.13075
131.500000	84.500000	35.10965
132.500000	84.500000	33.93355
133.500000	84.500000	32.53729
134.500000	84.500000	31.44907
135.500000	84.500000	30.44951
136.500000	84.500000	29.47374
137.500000	84.500000	28.88738
138.500000	84.500000	28.28465
139.500000	84.500000	27.89783
140.500000	84.500000	27.77046
141.500000	84.500000	27.58635
142.500000	84.500000	27.89654
143.500000	84.500000	28.26639
144.500000	84.500000	27.64762
145.500000	84.500000	27.85693
146.500000	84.500000	28.18034
147.500000	84.500000	28.12343
148.500000	84.500000	29.62478
149.500000	84.500000	28.60190
150.500000	84.500000	28.56877
151.500000	84.500000	28.68920
152.500000	84.500000	28.89906
153.500000	84.500000	28.57124
154.500000	84.500000	28.90744
155.500000	84.500000	29.61803
156.500000	84.500000	29.72581
157.500000	84.500000	29.93533
158.500000	84.500000	31.67766
159.500000	84.500000	31.65783
160.500000	84.500000	31.70738
161.500000	84.500000	31.38890
162.500000	84.500000	31.30311
163.500000	84.500000	31.20195
164.500000	84.500000	30.73562
165.500000	84.500000	30.60315
166.500000	84.500000	30.71536
167.500000	84.500000	30.69862
168.500000	84.500000	30.84217
169.500000	84.500000	32.08055
170.500000	84.500000	30.86472
171.500000	84.500000	32.84194
172.500000	84.500000	31.30004
173.500000	84.500000	31.34437
-185.500000	84.500000	32.95445
-184.500000	84.500000	31.78513
-183.500000	84.500000	33.48631
-182.500000	84.500000	32.09608
-181.500000	84.500000	31.93697
-180.500000	84.500000	31.94378
-179.500000	84.500000	32.15487
-178.500000	84.500000	32.31200
-177.500000	84.500000	33.40683
-176.500000	84.500000	32.51827
-175.500000	84.500000	32.53531
-174.500000	84.500000	32.43102
-173.500000	84.500000	32.53419
-172.500000	84.500000	33.52710
-171.500000	84.500000	33.87570
-170.500000	84.500000	32.41567
-169.500000	84.500000	32.15511
-168.500000	84.500000	32.13755
-167.500000	84.500000	32.06198
-166.500000	84.500000	31.38561
-165.500000	84.500000	31.84108
-164.500000	84.500000	32.10164
-163.500000	84.500000	31.94367
-162.500000	84.500000	31.74183
-161.500000	84.500000	32.35517
-160.500000	84.500000	32.21861
-159.500000	84.500000	31.89509
-158.500000	84.500000	31.81504
-157.500000	84.500000	31.46417
-156.500000	84.500000	31.14390
-155.500000	84.500000	30.78024
-154.500000	84.500000	30.54453
-153.500000	84.500000	30.28026
-152.500000	84.500000	30.30219
-151.500000	84.500000	30.12442
-150.500000	84.500000	29.68728
-149.500000	84.500000	29.56799
-148.500000	84.500000	29.48672
-147.500000	84.500000	28.90589
-146.500000	84.500000	28.92442
-145.500000	84.500000	28.75354
-144.500000	84.500000	28.57794
-143.500000	84.500000	28.57011
-142.500000	84.500000	28.66926
-141.500000	84.500000	28.55572
-140.500000	84.500000	28.45898
-139.500000	84.500000	28.36606
-138.500000	84.500000	28.41840
-137.500000	84.500000	28.32997
-136.500000	84.500000	28.29539
-135.500000	84.500000	28.38249
-134.500000	84.500000	28.32154
-133.500000	84.500000	28.43981
-132.500000	84.500000	28.40578
-131.500000	84.500000	28.35753
-130.500000	84.500000	28.38158
-129.500000	84.500000	28.43077
-128.500000	84.500000	28.19607
-127.500000	84.500000	28.26421
-126.500000	84.500000	28.11990
-125.500000	84.500000	28.19529
-124.500000	84.500000	27.85809
-123.500000	84.500000	27.84085
-122.500000	84.500000	27.89889
-121.500000	84.500000	27.89571
-120.500000	84.500000	27.70174
-119.500000	84.500000	27.44365
-118.500000	84.500000	27.01834
-117.500000	84.500000	26.56018
-116.500000	84.500000	26.36068
-115.500000	84.500000	26.19221
-114.500000	84.500000	26.00307
-113.500000	84.500000	25.99845
-112.500000	84.500000	26.20998
-111.500000	84.500000	26.41411
-110.500000	84.500000	26.56971
-109.500000	84.500000	27.35385
-108.500000	84.500000	27.97214
-107.500000	84.500000	28.67896
-106.500000	84.500000	29.20347
-105.500000	84.500000	29.56379
-104.500000	84.500000	29.56259
-103.500000	84.500000	29.73998
-102.500000	84.500000	29.32694
-101.500000	84.500000	29.50082
-100.500000	84.500000	29.29224
-99.500000	84.500000	29.00557
-98.500000	84.500000	28.47534
-97.500000	84.500000	27.10865
-96.500000	84.500000	25.04590
-95.500000	84.500000	24.27417
-94.500000	84.500000	24.12087
-93.500000	84.500000	24.45641
-92.500000	84.500000	23.56042
-91.500000	84.500000	22.81142
-90.500000	84.500000	23.08742
-89.500000	84.500000	23.31162
-88.500000	84.500000	23.31603
-87.500000	84.500000	23.01827
-86.500000	84.500000	22.74286
-85.500000	84.500000	22.13436
-84.500000	84.500000	21.94445
-83.500000	84.500000	21.90804
-82.500000	84.500000	21.86995
-81.500000	84.500000	21.36661
-80.500000	84.500000	20.70369
-79.500000	84.500000	19.01882
-78.500000	84.500000	16.59531
-77.500000	84.500000	14.24802
-76.500000	84.500000	14.96330
-75.500000	84.500000	15.70858
-74.500000	84.500000	15.76173
-73.500000	84.500000	17.78246
-72.500000	84.500000	13.82090
-71.500000	84.500000	12.65205
-70.500000	84.500000	15.86317
-69.500000	84.500000	13.36179
-68.500000	84.500000	13.42073
-67.500000	84.500000	13.96911
-66.500000	84.500000	16.19122
-65.500000	84.500000	16.28262
-64.500000	84.500000	16.30358
-63.500000	84.500000	20.35831
-62.500000	84.500000	29.90052
-61.500000	84.500000	30.78808
-60.500000	84.500000	22.91411
-59.500000	84.500000	22.57198
-58.500000	84.500000	24.20086
-57.500000	84.500000	38.92180
-56.500000	84.500000	27.26259
-55.500000	84.500000	22.62175
-54.500000	84.500000	22.81112
-53.500000	84.500000	21.92584
-52.500000	84.500000	22.63473
-51.500000	84.500000	23.53250
-50.500000	84.500000	23.81073
-49.500000	84.500000	24.56572
-48.500000	84.500000	24.04388
-47.500000	84.500000	24.90562
-46.500000	84.500000	23.21789
-45.500000	84.500000	24.45300
-44.500000	84.500000	26.09176
-43.500000	84.500000	27.66292
-42.500000	84.500000	28.48103
-41.500000	84.500000	28.80157
-40.500000	84.500000	29.27192
-39.500000	84.500000	29.71793
-38.500000	84.500000	29.97579
-37.500000	84.500000	28.97488
-36.500000	84.500000	29.50409
-35.500000	84.500000	30.16005
-32.500000	84.500000	32.35575
-31.500000	84.500000	29.89356
-30.500000	84.500000	29.17159
-29.500000	84.500000	30.16690
-28.500000	84.500000	32.00870
-27.500000	84.500000	31.15955
-26.500000	84.500000	30.98719
-25.500000	84.500000	29.90302
-24.500000	84.500000	30.57530
-23.500000	84.500000	31.42327
-22.500000	84.500000	31.45634
-21.500000	84.500000	31.01553
-20.500000	84.500000	29.88090
-19.500000	84.500000	30.19487
-18.500000	84.500000	29.49304
-17.500000	84.500000	28.99366
-16.500000	84.500000	29.03447
-15.500000	84.500000	29.20324
-14.500000	84.500000	28.53160
-13.500000	84.500000	27.82177
-12.500000	84.500000	27.88300
-11.500000	84.500000	28.42924
-10.500000	84.500000	29.38047
-9.500000	84.500000	29.04615
-8.500000	84.500000	28.92659
-7.500000	84.500000	28.87130
-6.500000	84.500000	29.04142
-5.500000	84.500000	30.37602
-4.500000	84.500000	30.77429
-3.500000	84.500000	30.74494
-2.500000	84.500000	30.06183
-1.500000	84.500000	30.12244
-0.500000	84.500000	30.36089
0.500000	85.500000	31.95939
1.500000	85.500000	31.94972
2.500000	85.500000	31.69432
3.500000	85.500000	32.82625
4.500000	85.500000	33.26938
5.500000	85.500000	32.21021
6.500000	85.500000	32.95315
7.500000	85.500000	33.19562
8.500000	85.500000	33.80108
9.500000	85.500000	34.40616
10.500000	85.500000	35.07814
11.500000	85.500000	35.27814
12.500000	85.500000	36.41892
13.500000	85.500000	36.87068
14.500000	85.500000	37.07020
15.500000	85.500000	37.49678
16.500000	85.500000	36.85486
17.500000	85.500000	37.83892
18.500000	85.500000	37.62087
19.500000	85.500000	37.84543
20.500000	85.500000	37.93104
21.500000	85.500000	38.03875
22.500000	85.500000	38.24595
23.500000	85.500000	38.34978
24.500000	85.500000	38.42203
25.500000	85.500000	38.45955
26.500000	85.500000	38.17132
27.500000	85.500000	38.50181
28.500000	85.500000	38.61214
29.500000	85.500000	39.10286
30.500000	85.500000	39.30575
31.500000	85.500000	40.30212
32.500000	85.500000	40.89483
33.500000	85.500000	41.25939
34.500000	85.500000	41.11884
35.500000	85.500000	41.85753
36.500000	85.500000	42.30680
37.500000	85.500000	41.62389
38.500000	85.500000	40.42582
39.500000	85.500000	41.75849
40.500000	85.500000	41.45095
41.500000	85.500000	41.18698
42.500000	85.500000	43.76226
43.500000	85.500000	43.02377
44.500000	85.500000	44.92010
45.500000	85.500000	45.06771
46.500000	85.500000	46.36620
47.500000	85.500000	46.95311
48.500000	85.500000	43.92209
49.500000	85.500000	47.07438
50.500000	85.500000	46.95155
51.500000	85.500000	46.43719
52.500000	85.500000	46.30811
53.500000	85.500000	42.11411
54.500000	85.500000	43.95643
55.500000	85.500000	39.41096
56.500000	85.500000	40.51111
57.500000	85.500000	40.02681
58.500000	85.500000	40.74419
59.500000	85.500000	39.97497
60.500000	85.500000	35.29921
61.500000	85.500000	38.99233
62.500000	85.500000	38.54980
63.500000	85.500000	36.47127
64.500000	85.500000	35.60834
65.500000	85.500000	34.30624
66.500000	85.500000	32.92183
67.500000	85.500000	30.62363
68.500000	85.500000	26.87810
69.500000	85.500000	30.46200
70.500000	85.500000	26.80769
71.500000	85.500000	23.73752
72.500000	85.500000	28.00879
73.500000	85.500000	28.73152
74.500000	85.500000	33.00471
75.500000	85.500000	36.21447
76.500000	85.500000	36.51064
77.500000	85.500000	33.82030
78.500000	85.500000	34.51089
79.500000	85.500000	35.40785
80.500000	85.500000	35.10982
81.500000	85.500000	34.53367
82.500000	85.500000	34.39573
83.500000	85.500000	34.14245
84.500000	85.500000	34.17346
85.500000	85.500000	33.55180
86.500000	85.500000	34.60244
87.500000	85.500000	34.67850
88.500000	85.500000	35.39837
89.500000	85.500000	35.73351
90.500000	85.500000	36.95393
91.500000	85.500000	36.59837
92.500000	85.500000	37.56730
93.500000	85.500000	38.18311
94.500000	85.500000	37.94009
95.500000	85.500000	38.26912
96.500000	85.500000	39.77388
97.500000	85.500000	39.51895
98.500000	85.500000	39.65048
99.500000	85.500000	39.42652
100.500000	85.500000	39.20186
101.500000	85.500000	39.26028
102.500000	85.500000	39.17668
103.500000	85.500000	39.14297
104.500000	85.500000	38.81470
105.500000	85.500000	38.83599
106.500000	85.500000	38.48038
107.500000	85.500000	38.76535
108.500000	85.500000	39.11366
109.500000	85.500000	38.71285
110.500000	85.500000	39.61918
111.500000	85.500000	39.67850
112.500000	85.500000	39.45803
113.500000	85.500000	39.70639
114.500000	85.500000	39.83843
115.500000	85.500000	39.60655
116.500000	85.500000	39.76815
117.500000	85.500000	39.65474
118.500000	85.500000	39.58828
119.500000	85.500000	39.83301
120.500000	85.500000	39.78049
121.500000	85.500000	39.29207
122.500000	85.500000	39.49157
123.500000	85.500000	39.29438
124.500000	85.500000	38.93180
125.500000	85.500000	38.46124
126.500000	85.500000	37.85037
127.500000	85.500000	37.33923
128.500000	85.500000	36.52759
129.500000	85.500000	35.75932
130.500000	85.500000	34.58274
131.500000	85.500000	33.84880
132.500000	85.500000	33.25895
133.500000	85.500000	32.31725
134.500000	85.500000	31.48560
135.500000	85.500000	31.15168
136.500000	85.500000	30.32616
137.500000	85.500000	29.67080
138.500000	85.500000	29.19013
139.500000	85.500000	29.06738
140.500000	85.500000	28.78102
141.500000	85.500000	28.88274
142.500000	85.500000	28.82964
143.500000	85.500000	28.72203
144.500000	85.500000	29.35267
145.500000	85.500000	29.49527
146.500000	85.500000	29.02381
147.500000	85.500000	28.70935
148.500000	85.500000	29.04763
149.500000	85.500000	28.77848
150.500000	85.500000	29.96990
151.500000	85.500000	29.36634
152.500000	85.500000	29.61427
153.500000	85.500000	29.02025
154.500000	85.500000	29.81438
155.500000	85.500000	30.46626
156.500000	85.500000	30.72535
157.500000	85.500000	31.36159
158.500000	85.500000	31.25400
159.500000	85.500000	31.13839
160.500000	85.500000	31.28071
161.500000	85.500000	31.08605
162.500000	85.500000	30.93950
163.500000	85.500000	31.03788
164.500000	85.500000	30.68129
165.500000	85.500000	30.77963
166.500000	85.500000	30.74589
167.500000	85.500000	30.73003
168.500000	85.500000	30.80366
169.500000	85.500000	30.92089
170.500000	85.500000	30.74347
171.500000	85.500000	30.63862
172.500000	85.500000	30.97141
173.500000	85.500000	31.37304
-185.500000	85.500000	31.50201
-184.500000	85.500000	31.54291
-183.500000	85.500000	33.24881
-182.500000	85.500000	31.59369
-181.500000	85.500000	31.96884
-180.500000	85.500000	32.80728
-179.500000	85.500000	32.21268
-178.500000	85.500000	32.12966
-177.500000	85.500000	31.79334
-176.500000	85.500000	32.14369
-175.500000	85.500000	32.31714
-174.500000	85.500000	33.41324
-173.500000	85.500000	32.10064
-172.500000	85.500000	32.01566
-171.500000	85.500000	31.98442
-170.500000	85.500000	32.07882
-169.500000	85.500000	31.71690
-168.500000	85.500000	32.04049
-167.500000	85.500000	31.63537
-166.500000	85.500000	31.98902
-165.500000	85.500000	31.76793
-164.500000	85.500000	31.85640
-163.500000	85.500000	31.91727
-162.500000	85.500000	32.27104
-161.500000	85.500000	31.91040
-160.500000	85.500000	32.07468
-159.500000	85.500000	31.71194
-158.500000	85.500000	31.73219
-157.500000	85.500000	31.55928
-156.500000	85.500000	30.92609
-155.500000	85.500000	30.90021
-154.500000	85.500000	30.75451
-153.500000	85.500000	30.42407
-152.500000	85.500000	30.22633
-151.500000	85.500000	30.12497
-150.500000	85.500000	29.67944
