Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=first
-79.500000	57.500000	13022.26908
-78.500000	57.500000	14315.89751
-77.500000	57.500000	15176.00848
-60.500000	57.500000	1314.88401
-59.500000	57.500000	883.16673
-58.500000	57.500000	745.57898
-57.500000	57.500000	684.00043
-56.500000	57.500000	660.50964
-55.500000	57.500000	620.96922
-54.500000	57.500000	563.62791
-53.500000	57.500000	522.96642
-52.500000	57.500000	463.08501
-51.500000	57.500000	424.92109
-50.500000	57.500000	403.18039
-49.500000	57.500000	361.13483
-48.500000	57.500000	297.36355
-47.500000	57.500000	234.53381
-46.500000	57.500000	171.57362
-45.500000	57.500000	140.84814
-44.500000	57.500000	114.05844
-43.500000	57.500000	118.44276
-42.500000	57.500000	146.12301
-41.500000	57.500000	223.02705
-40.500000	57.500000	315.25032
-39.500000	57.500000	366.41744
-38.500000	57.500000	384.15198
-37.500000	57.500000	384.50087
-36.500000	57.500000	383.03803
-35.500000	57.500000	363.58257
-34.500000	57.500000	342.95091
-33.500000	57.500000	319.92451
-32.500000	57.500000	295.87026
-31.500000	57.500000	284.42722
-30.500000	57.500000	260.74620
-29.500000	57.500000	235.22827
-28.500000	57.500000	210.92346
-27.500000	57.500000	186.57491
-26.500000	57.500000	161.31121
-25.500000	57.500000	142.96890
-24.500000	57.500000	124.00563
-23.500000	57.500000	116.75214
-22.500000	57.500000	119.88617
-21.500000	57.500000	140.37239
-20.500000	57.500000	136.90323
-19.500000	57.500000	150.35752
-18.500000	57.500000	154.82671
-17.500000	57.500000	140.30690
-16.500000	57.500000	117.88082
-15.500000	57.500000	92.41606
-14.500000	57.500000	70.44420
-13.500000	57.500000	57.87382
-12.500000	57.500000	58.62922
-11.500000	57.500000	79.94398
-10.500000	57.500000	140.32546
-9.500000	57.500000	264.60066
-8.500000	57.500000	520.49944
-7.500000	57.500000	1126.96245
-0.500000	57.500000	393.25144
0.500000	58.500000	324.48032
1.500000	58.500000	412.80546
2.500000	58.500000	601.55303
3.500000	58.500000	906.80516
4.500000	58.500000	1333.72082
5.500000	58.500000	1944.14563
10.500000	58.500000	25080.03508
18.500000	58.500000	62.15969
19.500000	58.500000	201.75810
20.500000	58.500000	594.59103
21.500000	58.500000	673.01567
142.500000	58.500000	1838.74131
143.500000	58.500000	1662.76004
144.500000	58.500000	1421.79726
145.500000	58.500000	1422.93559
146.500000	58.500000	1403.77329
147.500000	58.500000	1756.31644
148.500000	58.500000	1929.46634
149.500000	58.500000	1683.82772
150.500000	58.500000	1433.09961
151.500000	58.500000	1285.10229
152.500000	58.500000	912.09990
153.500000	58.500000	518.49669
154.500000	58.500000	251.23599
155.500000	58.500000	304.24462
156.500000	58.500000	236.84490
157.500000	58.500000	423.91781
158.500000	58.500000	695.11588
163.500000	58.500000	2176.19761
165.500000	58.500000	1205.91465
166.500000	58.500000	1049.69204
167.500000	58.500000	841.83248
168.500000	58.500000	672.34962
169.500000	58.500000	483.31237
170.500000	58.500000	332.05884
171.500000	58.500000	255.25439
172.500000	58.500000	237.18948
173.500000	58.500000	234.62758
-185.500000	58.500000	215.22947
-184.500000	58.500000	211.12757
-183.500000	58.500000	180.12014
-182.500000	58.500000	157.24296
-181.500000	58.500000	154.42425
-180.500000	58.500000	172.05199
-179.500000	58.500000	229.55552
-178.500000	58.500000	268.95090
-177.500000	58.500000	296.50438
-176.500000	58.500000	310.38734
-175.500000	58.500000	302.09231
-174.500000	58.500000	282.91938
-173.500000	58.500000	259.35059
-172.500000	58.500000	333.47695
-171.500000	58.500000	317.19654
-170.500000	58.500000	309.36629
-169.500000	58.500000	324.70201
-168.500000	58.500000	351.28501
-167.500000	58.500000	257.05122
-166.500000	58.500000	382.44014
-165.500000	58.500000	446.24706
-164.500000	58.500000	552.83432
-163.500000	58.500000	644.32935
-162.500000	58.500000	805.00260
-151.500000	58.500000	569.92522
-150.500000	58.500000	454.34035
-149.500000	58.500000	442.00999
-148.500000	58.500000	610.47407
-147.500000	58.500000	546.44601
-146.500000	58.500000	842.65259
-145.500000	58.500000	944.99210
-144.500000	58.500000	971.34623
-143.500000	58.500000	1015.35514
-142.500000	58.500000	1066.75655
-141.500000	58.500000	1063.37539
-140.500000	58.500000	826.70793
-139.500000	58.500000	1092.73523
-138.500000	58.500000	1767.61378
-91.500000	58.500000	8536.24828
-90.500000	58.500000	9190.56652
-89.500000	58.500000	11222.35114
-88.500000	58.500000	12052.12318
-87.500000	58.500000	12193.35069
-86.500000	58.500000	11885.90782
-85.500000	58.500000	11844.71495
-84.500000	58.500000	12036.99779
-83.500000	58.500000	12063.38411
-82.500000	58.500000	12009.15877
-81.500000	58.500000	12176.05808
-80.500000	58.500000	12584.62225
-79.500000	58.500000	13707.43692
-61.500000	58.500000	1179.11890
-60.500000	58.500000	1102.03551
-59.500000	58.500000	914.96310
-58.500000	58.500000	739.30161
-57.500000	58.500000	652.70000
-56.500000	58.500000	554.56496
-55.500000	58.500000	512.76931
-54.500000	58.500000	475.66089
-53.500000	58.500000	453.94146
-52.500000	58.500000	450.67529
-51.500000	58.500000	452.60119
-50.500000	58.500000	456.00143
-49.500000	58.500000	433.88055
-48.500000	58.500000	362.82021
-47.500000	58.500000	262.69021
-46.500000	58.500000	168.12474
-45.500000	58.500000	118.64758
-44.500000	58.500000	77.89558
-43.500000	58.500000	57.11794
-42.500000	58.500000	75.82955
-41.500000	58.500000	173.99752
-40.500000	58.500000	248.86960
-39.500000	58.500000	304.00259
-38.500000	58.500000	340.01156
-37.500000	58.500000	358.55655
-36.500000	58.500000	349.91633
-35.500000	58.500000	349.75334
-34.500000	58.500000	342.14924
-33.500000	58.500000	342.00103
-32.500000	58.500000	337.03935
-31.500000	58.500000	339.85463
-30.500000	58.500000	332.67394
-29.500000	58.500000	316.12582
-28.500000	58.500000	300.55076
-27.500000	58.500000	265.98813
-26.500000	58.500000	225.31977
-25.500000	58.500000	194.18786
-24.500000	58.500000	172.34246
-23.500000	58.500000	151.71767
-22.500000	58.500000	145.98013
-21.500000	58.500000	151.58025
-20.500000	58.500000	152.04034
-19.500000	58.500000	149.86783
-18.500000	58.500000	139.91746
-17.500000	58.500000	129.31728
-16.500000	58.500000	110.08188
-15.500000	58.500000	86.71411
-14.500000	58.500000	67.22682
-13.500000	58.500000	63.78224
-12.500000	58.500000	63.38497
-11.500000	58.500000	81.35711
-10.500000	58.500000	121.49186
-9.500000	58.500000	185.42342
-8.500000	58.500000	270.25514
-7.500000	58.500000	203.15422
-5.500000	58.500000	461.74081
-1.500000	58.500000	251.14505
-0.500000	58.500000	244.35872
0.500000	59.500000	216.24963
1.500000	59.500000	419.56730
2.500000	59.500000	653.19610
3.500000	59.500000	975.61993
4.500000	59.500000	1354.87344
20.500000	59.500000	710.72348
21.500000	59.500000	845.82887
22.500000	59.500000	923.44148
156.500000	59.500000	179.41510
157.500000	59.500000	452.09645
158.500000	59.500000	600.12402
159.500000	59.500000	916.43869
165.500000	59.500000	1747.01647
166.500000	59.500000	1391.57039
167.500000	59.500000	1060.39966
168.500000	59.500000	811.74040
169.500000	59.500000	592.29551
170.500000	59.500000	344.43543
171.500000	59.500000	263.05851
172.500000	59.500000	313.04326
173.500000	59.500000	343.11840
-185.500000	59.500000	319.04342
-184.500000	59.500000	303.97509
-183.500000	59.500000	250.51807
-182.500000	59.500000	216.55401
-181.500000	59.500000	194.52033
-180.500000	59.500000	210.77180
-179.500000	59.500000	325.72753
-178.500000	59.500000	399.69107
-177.500000	59.500000	422.15097
-176.500000	59.500000	404.69551
-175.500000	59.500000	336.62758
-174.500000	59.500000	228.52447
-173.500000	59.500000	164.24621
-172.500000	59.500000	415.85712
-171.500000	59.500000	118.90998
-170.500000	59.500000	195.98609
-169.500000	59.500000	321.99147
-168.500000	59.500000	287.22148
-167.500000	59.500000	307.69099
-166.500000	59.500000	326.47365
-165.500000	59.500000	409.88063
-164.500000	59.500000	584.75192
-162.500000	59.500000	1135.78697
-152.500000	59.500000	1147.92349
-148.500000	59.500000	1125.21988
-146.500000	59.500000	1375.24762
-145.500000	59.500000	1402.50254
-144.500000	59.500000	1396.53587
-143.500000	59.500000	1466.65020
-142.500000	59.500000	1589.95698
-141.500000	59.500000	1721.22162
-93.500000	59.500000	12883.14805
-92.500000	59.500000	10526.94198
-91.500000	59.500000	7918.49631
-90.500000	59.500000	7624.35590
-89.500000	59.500000	8346.29563
-88.500000	59.500000	9067.47543
-87.500000	59.500000	9298.20685
-86.500000	59.500000	9147.57849
-85.500000	59.500000	8811.84506
-84.500000	59.500000	8601.36428
-83.500000	59.500000	8474.72080
-82.500000	59.500000	8475.20011
-81.500000	59.500000	8618.18400
-80.500000	59.500000	8758.02373
-79.500000	59.500000	9858.10842
-78.500000	59.500000	13749.71252
-68.500000	59.500000	9822.96071
-67.500000	59.500000	8741.46895
-66.500000	59.500000	7069.15033
-62.500000	59.500000	1700.26743
-61.500000	59.500000	1340.31892
-60.500000	59.500000	1090.26220
-59.500000	59.500000	857.79575
-58.500000	59.500000	689.85602
-57.500000	59.500000	572.72351
-56.500000	59.500000	495.42589
-55.500000	59.500000	453.74339
-54.500000	59.500000	448.88054
-53.500000	59.500000	461.94793
-52.500000	59.500000	496.69179
-51.500000	59.500000	540.36013
-50.500000	59.500000	586.29435
-49.500000	59.500000	567.34120
-48.500000	59.500000	448.71554
-47.500000	59.500000	272.57470
-46.500000	59.500000	166.43607
-45.500000	59.500000	130.13238
-42.500000	59.500000	20.10780
-41.500000	59.500000	147.98085
-40.500000	59.500000	228.99572
-39.500000	59.500000	253.78543
-38.500000	59.500000	273.82469
-37.500000	59.500000	276.30529
-36.500000	59.500000	292.34575
-35.500000	59.500000	293.01995
-34.500000	59.500000	301.30682
-33.500000	59.500000	311.23821
-32.500000	59.500000	332.79590
-31.500000	59.500000	341.03647
-30.500000	59.500000	344.86059
-29.500000	59.500000	343.00022
-28.500000	59.500000	327.91441
-27.500000	59.500000	302.71648
-26.500000	59.500000	263.97176
-25.500000	59.500000	227.37864
-24.500000	59.500000	197.62523
-23.500000	59.500000	177.70507
-22.500000	59.500000	166.51555
-21.500000	59.500000	163.66499
-20.500000	59.500000	155.22110
-19.500000	59.500000	136.84874
-18.500000	59.500000	129.69988
-17.500000	59.500000	112.30513
-16.500000	59.500000	94.70488
-15.500000	59.500000	85.26984
-14.500000	59.500000	78.26039
-13.500000	59.500000	77.17615
-12.500000	59.500000	81.18953
-11.500000	59.500000	90.15195
-10.500000	59.500000	112.00902
-9.500000	59.500000	148.03324
-8.500000	59.500000	193.37156
-7.500000	59.500000	194.10334
-6.500000	59.500000	181.58877
-5.500000	59.500000	285.85299
-4.500000	59.500000	245.03595
-3.500000	59.500000	212.71523
-2.500000	59.500000	165.14415
-1.500000	59.500000	114.93039
-0.500000	59.500000	106.65710
0.500000	60.500000	130.66710
1.500000	60.500000	370.56961
2.500000	60.500000	652.54529
3.500000	60.500000	1091.63922
4.500000	60.500000	1670.79063
19.500000	60.500000	944.95917
156.500000	60.500000	549.07760
157.500000	60.500000	482.61361
158.500000	60.500000	375.97140
159.500000	60.500000	698.26027
161.500000	60.500000	1226.37137
172.500000	60.500000	495.38107
173.500000	60.500000	471.17403
-185.500000	60.500000	479.50284
-184.500000	60.500000	487.43773
-183.500000	60.500000	383.78214
-182.500000	60.500000	301.73494
-181.500000	60.500000	234.47010
-180.500000	60.500000	249.72403
-179.500000	60.500000	470.83742
-178.500000	60.500000	614.02274
-177.500000	60.500000	630.07810
-176.500000	60.500000	560.57133
-175.500000	60.500000	415.86376
-174.500000	60.500000	162.62757
-173.500000	60.500000	11.62513
-171.500000	60.500000	7.92169
-170.500000	60.500000	203.04636
-169.500000	60.500000	556.51363
-168.500000	60.500000	453.61430
-167.500000	60.500000	94.02544
-93.500000	60.500000	4387.41556
-92.500000	60.500000	4934.43308
-91.500000	60.500000	4830.22884
-90.500000	60.500000	5205.28257
-89.500000	60.500000	5886.78696
-88.500000	60.500000	6512.66749
-87.500000	60.500000	6735.92869
-86.500000	60.500000	6581.14396
-85.500000	60.500000	6205.30044
-84.500000	60.500000	5627.69884
-83.500000	60.500000	4853.01620
-82.500000	60.500000	4563.14608
-81.500000	60.500000	4679.78653
-80.500000	60.500000	4372.25771
-79.500000	60.500000	4201.84876
-78.500000	60.500000	5494.50326
-68.500000	60.500000	13362.65074
-67.500000	60.500000	9322.62717
-66.500000	60.500000	7054.87742
-65.500000	60.500000	5554.40855
-63.500000	60.500000	2813.59676
-62.500000	60.500000	1927.74536
-61.500000	60.500000	1413.64837
-60.500000	60.500000	1051.67421
-59.500000	60.500000	807.01401
-58.500000	60.500000	634.37374
-57.500000	60.500000	529.96446
-56.500000	60.500000	446.96180
-55.500000	60.500000	440.08874
-54.500000	60.500000	456.86599
-53.500000	60.500000	498.02483
-52.500000	60.500000	564.17760
-51.500000	60.500000	638.92017
-50.500000	60.500000	723.26011
-49.500000	60.500000	770.79372
-48.500000	60.500000	707.81713
-41.500000	60.500000	220.38889
-40.500000	60.500000	259.77115
-39.500000	60.500000	270.29210
-38.500000	60.500000	215.51056
-37.500000	60.500000	227.32822
-36.500000	60.500000	215.03458
-35.500000	60.500000	224.11099
-34.500000	60.500000	236.66481
-33.500000	60.500000	251.24192
-32.500000	60.500000	273.84666
-31.500000	60.500000	295.11233
-30.500000	60.500000	302.30201
-29.500000	60.500000	307.70075
-28.500000	60.500000	302.15147
-27.500000	60.500000	281.12828
-26.500000	60.500000	252.33780
-25.500000	60.500000	231.20005
-24.500000	60.500000	211.57211
-23.500000	60.500000	200.69489
-22.500000	60.500000	192.37555
-21.500000	60.500000	169.14798
-20.500000	60.500000	142.74052
-19.500000	60.500000	106.97467
-18.500000	60.500000	90.16509
-17.500000	60.500000	69.46825
-16.500000	60.500000	59.79987
-15.500000	60.500000	65.51235
-14.500000	60.500000	77.37626
-13.500000	60.500000	86.74504
-12.500000	60.500000	86.33551
-11.500000	60.500000	89.98369
-10.500000	60.500000	98.12555
-9.500000	60.500000	110.42316
-8.500000	60.500000	157.47440
-7.500000	60.500000	207.14000
-6.500000	60.500000	252.55440
-5.500000	60.500000	304.33587
-4.500000	60.500000	258.60467
-3.500000	60.500000	208.02929
-2.500000	60.500000	130.18428
0.500000	61.500000	419.18969
1.500000	61.500000	738.57315
2.500000	61.500000	1177.24756
3.500000	61.500000	1695.90593
4.500000	61.500000	2248.04019
18.500000	61.500000	765.81556
19.500000	61.500000	684.64542
20.500000	61.500000	791.67167
-184.500000	61.500000	975.04834
-183.500000	61.500000	596.65169
-182.500000	61.500000	396.74162
-181.500000	61.500000	243.87642
-180.500000	61.500000	258.10826
-179.500000	61.500000	744.27552
-178.500000	61.500000	999.09144
-177.500000	61.500000	963.35894
-176.500000	61.500000	808.37870
-175.500000	61.500000	657.67504
-174.500000	61.500000	463.08081
-173.500000	61.500000	190.44599
-172.500000	61.500000	57.28061
-171.500000	61.500000	311.95793
-170.500000	61.500000	772.50716
-169.500000	61.500000	1271.55629
-168.500000	61.500000	1612.97852
-167.500000	61.500000	1672.06409
-166.500000	61.500000	1649.22254
-92.500000	61.500000	1095.70576
-91.500000	61.500000	1800.37730
-90.500000	61.500000	2882.56389
-89.500000	61.500000	3675.75700
-88.500000	61.500000	4343.80865
-87.500000	61.500000	4513.83281
-86.500000	61.500000	4179.51688
-85.500000	61.500000	3786.71217
-84.500000	61.500000	3030.90889
-83.500000	61.500000	1251.39009
-82.500000	61.500000	932.25193
-81.500000	61.500000	2045.37300
-80.500000	61.500000	343.97460
-78.500000	61.500000	978.11291
-70.500000	61.500000	13291.82906
-69.500000	61.500000	11989.49291
-68.500000	61.500000	10074.59688
-67.500000	61.500000	8203.84442
-66.500000	61.500000	6379.69655
-65.500000	61.500000	4643.70165
-63.500000	61.500000	2107.83399
-62.500000	61.500000	1762.92209
-61.500000	61.500000	1288.79640
-60.500000	61.500000	988.99765
-59.500000	61.500000	769.96114
-58.500000	61.500000	611.86449
-57.500000	61.500000	514.71935
-56.500000	61.500000	462.64826
-55.500000	61.500000	460.59729
-54.500000	61.500000	483.07351
-53.500000	61.500000	539.53724
-52.500000	61.500000	617.20621
-51.500000	61.500000	732.36614
-50.500000	61.500000	872.73274
-49.500000	61.500000	1071.52317
-41.500000	61.500000	490.46309
-40.500000	61.500000	321.80910
-39.500000	61.500000	243.46839
-38.500000	61.500000	210.08664
-37.500000	61.500000	207.20334
-36.500000	61.500000	155.72577
-35.500000	61.500000	127.27392
-34.500000	61.500000	127.95111
-33.500000	61.500000	139.28878
-32.500000	61.500000	210.86823
-31.500000	61.500000	234.61151
-30.500000	61.500000	244.35569
-29.500000	61.500000	250.10821
-28.500000	61.500000	245.74873
-27.500000	61.500000	238.64242
-26.500000	61.500000	222.12144
-25.500000	61.500000	215.64279
-24.500000	61.500000	226.22660
-23.500000	61.500000	222.95681
-22.500000	61.500000	225.66962
-21.500000	61.500000	175.39834
-20.500000	61.500000	127.60695
-19.500000	61.500000	99.53773
-18.500000	61.500000	68.55937
-17.500000	61.500000	40.09761
-16.500000	61.500000	33.10586
-15.500000	61.500000	51.05398
-14.500000	61.500000	68.33651
-13.500000	61.500000	87.31674
-12.500000	61.500000	94.58255
-11.500000	61.500000	83.75725
-10.500000	61.500000	65.73142
-9.500000	61.500000	50.14378
-8.500000	61.500000	102.17673
-7.500000	61.500000	200.53523
-6.500000	61.500000	368.80312
-5.500000	61.500000	477.12716
-4.500000	61.500000	173.77308
-3.500000	61.500000	133.72217
-2.500000	61.500000	126.39804
-1.500000	61.500000	445.82692
-0.500000	61.500000	416.44522
0.500000	62.500000	360.52048
1.500000	62.500000	627.97577
2.500000	62.500000	915.23165
3.500000	62.500000	1193.80193
4.500000	62.500000	1311.49020
19.500000	62.500000	209.38256
20.500000	62.500000	213.39113
-179.500000	62.500000	1273.37345
-178.500000	62.500000	1659.87839
-177.500000	62.500000	1444.76579
-176.500000	62.500000	1145.09268
-175.500000	62.500000	962.17299
-174.500000	62.500000	850.26525
-173.500000	62.500000	807.16879
-172.500000	62.500000	817.34607
-171.500000	62.500000	957.05152
-170.500000	62.500000	1437.41235
-169.500000	62.500000	2183.55444
-168.500000	62.500000	3189.61260
-167.500000	62.500000	4503.49764
-166.500000	62.500000	5734.83840
-165.500000	62.500000	9188.21866
-90.500000	62.500000	1652.76286
-89.500000	62.500000	1753.37065
-88.500000	62.500000	2682.04306
-87.500000	62.500000	2802.55865
-86.500000	62.500000	1855.08293
-85.500000	62.500000	1552.58138
-84.500000	62.500000	1510.15287
-81.500000	62.500000	2380.71523
-80.500000	62.500000	2322.50627
-78.500000	62.500000	2421.97723
-71.500000	62.500000	3760.98695
-63.500000	62.500000	1404.26940
-62.500000	62.500000	1274.48980
-61.500000	62.500000	1015.49940
-60.500000	62.500000	970.01074
-59.500000	62.500000	784.71052
-58.500000	62.500000	649.84703
-57.500000	62.500000	567.04695
-56.500000	62.500000	506.69211
-55.500000	62.500000	484.92378
-54.500000	62.500000	509.39122
-53.500000	62.500000	559.67586
-52.500000	62.500000	655.22821
-51.500000	62.500000	787.82258
-50.500000	62.500000	956.98899
-40.500000	62.500000	304.58762
-39.500000	62.500000	327.75972
-38.500000	62.500000	279.23627
-37.500000	62.500000	210.46994
-36.500000	62.500000	174.15842
-35.500000	62.500000	153.21057
-34.500000	62.500000	129.96139
-33.500000	62.500000	129.04497
-32.500000	62.500000	150.90346
-31.500000	62.500000	214.90581
-30.500000	62.500000	250.71013
-29.500000	62.500000	249.17752
-28.500000	62.500000	240.26749
-27.500000	62.500000	242.50832
-26.500000	62.500000	224.62122
-25.500000	62.500000	208.44039
-24.500000	62.500000	225.19722
-23.500000	62.500000	273.79016
-22.500000	62.500000	341.22785
-21.500000	62.500000	222.73185
-20.500000	62.500000	162.93584
-19.500000	62.500000	112.71478
-18.500000	62.500000	56.69629
-17.500000	62.500000	20.46421
-16.500000	62.500000	8.36074
-15.500000	62.500000	43.08571
-14.500000	62.500000	58.49189
-13.500000	62.500000	98.45196
-12.500000	62.500000	110.16407
-11.500000	62.500000	94.23217
-10.500000	62.500000	45.01691
-9.500000	62.500000	19.16532
-8.500000	62.500000	54.26194
-7.500000	62.500000	111.22202
-5.500000	62.500000	58.18300
-4.500000	62.500000	116.56656
-3.500000	62.500000	107.64114
-2.500000	62.500000	87.50162
-1.500000	62.500000	75.88764
-0.500000	62.500000	146.49311
0.500000	63.500000	314.32159
1.500000	63.500000	485.46817
2.500000	63.500000	670.94920
3.500000	63.500000	855.61605
4.500000	63.500000	1022.68764
5.500000	63.500000	1237.86625
6.500000	63.500000	1531.54162
7.500000	63.500000	1829.02669
-179.500000	63.500000	4503.52588
-178.500000	63.500000	2841.14981
-177.500000	63.500000	2024.53933
-176.500000	63.500000	1501.99314
-175.500000	63.500000	1183.69829
-174.500000	63.500000	1331.20834
-173.500000	63.500000	1401.00664
-172.500000	63.500000	1540.74844
-167.500000	63.500000	7615.24859
-166.500000	63.500000	7801.49879
-165.500000	63.500000	11836.69827
-164.500000	63.500000	16678.14129
-88.500000	63.500000	2187.50097
-87.500000	63.500000	2489.29774
-79.500000	63.500000	2970.25415
-78.500000	63.500000	3596.93866
-75.500000	63.500000	1581.12572
-74.500000	63.500000	1141.79288
-73.500000	63.500000	846.79077
-63.500000	63.500000	1063.90539
-62.500000	63.500000	1091.64380
-61.500000	63.500000	1075.37085
-60.500000	63.500000	965.74057
-59.500000	63.500000	824.16725
-58.500000	63.500000	708.51235
-57.500000	63.500000	611.56478
-56.500000	63.500000	528.91096
-55.500000	63.500000	498.31094
-54.500000	63.500000	505.93489
-53.500000	63.500000	540.55042
-52.500000	63.500000	675.46158
-39.500000	63.500000	484.72703
-38.500000	63.500000	428.46876
-37.500000	63.500000	320.60194
-36.500000	63.500000	249.23936
-35.500000	63.500000	259.00034
-34.500000	63.500000	281.34655
-33.500000	63.500000	295.87079
-32.500000	63.500000	345.27328
-31.500000	63.500000	389.34621
-30.500000	63.500000	389.67906
-29.500000	63.500000	330.64837
-28.500000	63.500000	302.41879
-27.500000	63.500000	287.89097
-26.500000	63.500000	239.26986
-25.500000	63.500000	239.30404
-24.500000	63.500000	273.73118
-23.500000	63.500000	327.04726
-22.500000	63.500000	761.76165
-15.500000	63.500000	113.20461
-14.500000	63.500000	101.13760
-13.500000	63.500000	139.92221
-12.500000	63.500000	167.53574
-11.500000	63.500000	158.72460
-10.500000	63.500000	149.12940
-9.500000	63.500000	47.16983
-8.500000	63.500000	50.93945
-7.500000	63.500000	87.19862
-6.500000	63.500000	144.26123
-5.500000	63.500000	75.15670
-4.500000	63.500000	97.61557
-3.500000	63.500000	92.62139
-2.500000	63.500000	94.22477
-1.500000	63.500000	116.77559
-0.500000	63.500000	180.04904
0.500000	64.500000	221.81240
1.500000	64.500000	333.16488
2.500000	64.500000	451.53933
3.500000	64.500000	574.70805
4.500000	64.500000	715.50699
5.500000	64.500000	884.69066
6.500000	64.500000	1068.92430
7.500000	64.500000	1195.89560
8.500000	64.500000	1018.42395
9.500000	64.500000	954.16131
22.500000	64.500000	202.66209
23.500000	64.500000	205.96426
-179.500000	64.500000	3845.77247
-178.500000	64.500000	3080.09614
-177.500000	64.500000	2425.53628
-176.500000	64.500000	1691.69221
-175.500000	64.500000	1131.17849
-171.500000	64.500000	417.63806
-170.500000	64.500000	823.03774
-169.500000	64.500000	1639.94086
-168.500000	64.500000	2962.05692
-167.500000	64.500000	4532.14823
-166.500000	64.500000	6453.11914
-80.500000	64.500000	2878.90616
-79.500000	64.500000	3251.00820
-78.500000	64.500000	1461.87631
-63.500000	64.500000	666.57538
-62.500000	64.500000	759.79225
-61.500000	64.500000	1133.13283
-60.500000	64.500000	1063.18433
-59.500000	64.500000	937.29474
-58.500000	64.500000	783.87168
-57.500000	64.500000	652.98883
-56.500000	64.500000	547.56421
-55.500000	64.500000	490.53929
-54.500000	64.500000	501.78408
-53.500000	64.500000	495.69113
-52.500000	64.500000	308.15482
-39.500000	64.500000	988.36798
-38.500000	64.500000	652.67736
-37.500000	64.500000	446.20761
-36.500000	64.500000	343.85196
-35.500000	64.500000	517.56015
-34.500000	64.500000	543.19118
-33.500000	64.500000	686.86534
-32.500000	64.500000	754.79410
-31.500000	64.500000	805.60676
-30.500000	64.500000	763.99786
-29.500000	64.500000	631.62963
-28.500000	64.500000	524.08366
-27.500000	64.500000	462.58359
-26.500000	64.500000	376.23868
-25.500000	64.500000	368.08282
-24.500000	64.500000	361.75180
-23.500000	64.500000	243.28804
-13.500000	64.500000	247.77550
-12.500000	64.500000	271.23205
-11.500000	64.500000	238.50213
-10.500000	64.500000	132.36802
-9.500000	64.500000	45.91723
-8.500000	64.500000	44.79687
-7.500000	64.500000	58.26694
-6.500000	64.500000	71.81434
-5.500000	64.500000	68.80173
-4.500000	64.500000	78.05638
-3.500000	64.500000	86.63740
-2.500000	64.500000	90.38745
-1.500000	64.500000	110.63222
-0.500000	64.500000	160.74108
0.500000	65.500000	156.08851
1.500000	65.500000	205.48993
2.500000	65.500000	274.69886
3.500000	65.500000	354.66160
4.500000	65.500000	447.56979
5.500000	65.500000	573.72171
6.500000	65.500000	720.89550
7.500000	65.500000	862.16116
8.500000	65.500000	950.00125
9.500000	65.500000	1121.54323
10.500000	65.500000	1330.00770
35.500000	65.500000	4571.85183
36.500000	65.500000	7736.26759
37.500000	65.500000	9336.15199
38.500000	65.500000	12018.83055
39.500000	65.500000	15271.81894
-169.500000	65.500000	391.85336
-168.500000	65.500000	917.83387
-82.500000	65.500000	21408.88544
-81.500000	65.500000	15700.29605
-80.500000	65.500000	9041.33196
-79.500000	65.500000	6701.72945
-78.500000	65.500000	7156.12865
-77.500000	65.500000	12621.63033
-61.500000	65.500000	1660.98586
-60.500000	65.500000	1160.32517
-59.500000	65.500000	934.77079
-58.500000	65.500000	830.60978
-57.500000	65.500000	689.82240
-56.500000	65.500000	549.06168
-55.500000	65.500000	490.58524
-54.500000	65.500000	536.53497
-53.500000	65.500000	816.57382
-35.500000	65.500000	1027.03542
-34.500000	65.500000	947.20689
-33.500000	65.500000	1232.84646
-32.500000	65.500000	1419.00735
-31.500000	65.500000	1432.26173
-30.500000	65.500000	1417.39085
-29.500000	65.500000	1172.22919
-28.500000	65.500000	959.19631
-27.500000	65.500000	800.67209
-26.500000	65.500000	708.82510
-25.500000	65.500000	544.44732
-24.500000	65.500000	478.45457
-12.500000	65.500000	1119.38455
-11.500000	65.500000	874.74276
-10.500000	65.500000	547.50323
-9.500000	65.500000	183.52589
-8.500000	65.500000	85.29582
-7.500000	65.500000	57.01025
-6.500000	65.500000	48.72878
-5.500000	65.500000	50.88125
-4.500000	65.500000	60.06769
-3.500000	65.500000	69.38273
-2.500000	65.500000	78.36965
-1.500000	65.500000	98.49801
-0.500000	65.500000	122.53500
0.500000	66.500000	109.95669
1.500000	66.500000	131.55778
2.500000	66.500000	159.54966
3.500000	66.500000	204.37435
4.500000	66.500000	268.00732
5.500000	66.500000	355.71788
6.500000	66.500000	473.39056
7.500000	66.500000	621.83757
8.500000	66.500000	794.18052
9.500000	66.500000	1002.63209
10.500000	66.500000	1428.10353
11.500000	66.500000	1808.96134
12.500000	66.500000	1328.19046
-169.500000	66.500000	1812.01026
-168.500000	66.500000	1546.24944
-167.500000	66.500000	1200.43015
-166.500000	66.500000	933.64155
-81.500000	66.500000	14303.00025
-80.500000	66.500000	12188.28445
-79.500000	66.500000	9879.38220
-78.500000	66.500000	9627.74833
-77.500000	66.500000	9992.50552
-76.500000	66.500000	6777.37785
-75.500000	66.500000	4961.26679
-74.500000	66.500000	3827.98972
-60.500000	66.500000	1034.69967
-59.500000	66.500000	1009.74480
-58.500000	66.500000	831.07720
-57.500000	66.500000	682.98173
